Hero_Des_1203,比沙包还大的拳头你见过没？顽皮而又疯狂的铁拳萝莉喜欢听到东西被破碎的东西。不服管教的她把爷爷的实验室砸了个稀烂，意识到自己闯下大祸便离家出走了。,"Have you ever seen a fist bigger than a sandbag? Meet Ironfist, the mischievous little girl who loves the sound of things being broken. One day, the disobedient Ironfist smashed her grandpa's lab. She ran away from home when she realized that she had gotten herself into big trouble.","Pernah melihat kepalan tangan yang lebih besar dari karung pasir? Kau harus bertemu dengan Tinju Besi, gadis kecil nakal yang senang mendengar suara barang-barang dirusak. Suatu hari, Tinju Besi yang bandel merusak laboratorium kakeknya. Dia kabur dari rumah setelah sadar bahwa dia membuat masalah besar.","Você já viu um punho maior que um saco de areia? Apresento Mão de Ferro, a pequena e maliciosa menina que ama o som de coisas quebrando. Um dia, a desobediente Mão de Ferro esmagou o laboratório do avô. Ela fugiu de casa quando percebeu que estava muito encrencada.","Вы когда-нибудь видали кулак размером больше мешка с песком? Познакомьтесь с Железной Дланью, озорной маленькой девочкой, которая обожает ломать вещи. Однажды непослушная Железная Длань разгромила лабораторию дедушки. Поняв, что ее ждут большие неприятности, она сбежала из дома.",比沙包還大的拳頭你見過沒？頑皮而又瘋狂的鐵拳蘿莉喜歡聽到東西被破碎的東西。不服管教的她把爺爺的實驗室砸了個稀爛，意識到自己闖下大禍便離家出走了。
Hero_Skill_Name_1101_1,风刃,Wind Blade,Parang Angin,Lâmina do Vento,Клинок ветра,風刃
Hero_Skill_Name_1101_2,剑刃风暴,Bladestorm,Badai Parang,Tempestade de Lâminas,Буря клинков,劍刃風暴
Hero_Skill_Name_1102_1,轻盈,Swift Strike,Sambaran Cepat,Golpe Veloz,Быстрый удар,輕盈
Hero_Skill_Name_1102_2,狂影,Furious Shadow,Bayangan Murka,Sombra Furiosa,Яростная тень,狂影
Hero_Skill_Name_1103_1,止水,Time Stop,Henti Waktu,Parada do Tempo,Остановка времени,止水
Hero_Skill_Name_1103_2,流光,Body Flicker,Kedipan Tubuh,Tremor Corporal,Мерцание,流光
Hero_Skill_Name_1104_1,鬼斩波,Demon Cutter,Pemotong Demon,Cortador de Demônios,Демон-рубака,鬼斬波
Hero_Skill_Name_1104_2,地狱斩,Hellcleave,Retakan Neraka,Fenda do Inferno,Адский раскол,地獄斬
Hero_Skill_Name_1201_1,巨盾,Shield Stance,Kuda-kuda Perisai,Posição com Escudo,Стойка с щитом,巨盾
Hero_Skill_Name_1201_2,钢铁战车,Shield Charge,Daya Perisai,Ataque com Escudo,Натиск с щитом,鋼鐵戰車
Hero_Skill_Name_1202_1,净化,Purification,Pemurnian,Purificação,Очистка,淨化
Hero_Skill_Name_1202_2,圣光洗礼,Ablution of Light,Pembersihan Cahaya,Ablução de Luz,Омовение светом,聖光洗禮
Hero_Skill_Name_1203_1,铁拳流星雨,Meteor Fist Shower,Hujan Tinju Meteor,Chuva de Punhos de Met.,Дождь метеоритов,鐵拳流星雨
Hero_Skill_Name_1203_2,空爆拳,Explosive Punch,Pukulan Eksplosif,Soco Explosivo,Взрывной удар,空爆拳
Hero_Skill_Des_1101_1,被动技能。翻滚后的攻击会制造一个风刃，对敌人造成伤害。,Passive skill. The attack after Wind Slayer rolls triggers a wind blade to deal damage.,Skill pasif. Serangan setelah Pembantai Angin dikerahkan memicu parang angin untuk timbulkan damage.,Habilidade passiva. O ataque depois do lançamento do Matador do Vento aciona uma lâmina de vento para causar dano.,"Пассивный навык. Атака Убийцы Ветра после переката призывает клинок ветра, наносящий урон.",被動技能。翻滾後的攻擊會製造一個風刃，對敵人造成傷害。
Hero_Skill_Des_1101_2,终极技能。拔刀起舞，对剑围内的敌人造成伤害。施法过程中可以移动。,"Ultimate skill. Wind Slayer draws his sword, dealing damage to enemies within range. Wind Slayer can cast this skill while moving.","Skill ultima. Pembantai Angin menghunus pedangnya, menimbulkan damage pada musuh dalam jangkauan. Pembantai Angin bisa merapalkan skill ini sambil bergerak.","Habilidade suprema. O Matador do Vento desembainha a espada, causando dano a inimigos dentro do alcance. O Matador do Vento pode lançar essa habilidade em movimento.","Высший навык. Убийца Ветра выхватывает меч, нанося урон врагам в радиусе поражения. Этот навык Убийца Ветра может использовать во время движения.",終極技能。拔刀起舞，對劍圍內的敵人造成傷害。施法過程中可以移動。
Hero_Skill_Des_1102_1,普通攻击。攻击速度快，每次攻击造成多段伤害。,"Normal attack. Bladefury attacks rapidly, dealing damage multiple times.","Serangan normal. Parang Murka menyerang dengan cepat, menimbulkan damage beberapa kali.","Ataque normal. Fúria da Lâmina ataca rapidamente, causando dano várias vezes.","Обычная атака. Фурия Клинка быстро атакует, нанося урон несколько раз.",普通攻擊。攻擊速度快，每次攻擊造成多段傷害。
Hero_Skill_Des_1102_2,终极技能。速度过快以至于出现残影，攻速翻倍并不受控制地持续攻击。,"Ultimate skill. Bladefury's attack is fast enough to leave an afterimage. Her attack speed is doubled, and she can continuously attack without being affected by any control effect.","Skill ultima. Serangan Parang Murka cukup cepat untuk meninggalkan bayangan visual. Kecepatan serangnya digandakan, dan dia bisa menyerang terus-menerus tanpa terpengaruh oleh efek kontrol apa pun.",Habilidade suprema. O ataque de Fúria da Lâmina é rápido o bastante para deixar um rastro. A velocidade de ataque dela é duplicada e ela pode atacar continuamente sem ser afetada por nenhum efeito de controle.,"Высший навык. Фурия Клинка атакует так быстро, что после нее остается призрачный образ. Скорость ее атаки удваивается, и она может непрерывно атаковать, сопротивляясь любым эффектам контроля.",終極技能。速度過快以至於出現殘影，攻速翻倍並不受控制地持續攻擊。
Hero_Skill_Des_1103_1,蓄力技能。瞬间拔刀，使被斩之人时间停止，收刀时造成大量伤害。,"Charged skill. Miyamoto draws his sword so quickly that time stops for the target, who will receive heavy damage when Miyamoto sheathes the sword.","Skill berdaya. Miyamoto menghunus pedangnya begitu cepat sehingga waktu seolah berhenti bagi targetnya, yang kemudian menerima damage besar ketika Miyamoto kembali menyarungkan pedangnya.","Habilidade carregada. Miyamoto desembainha a espada tão rápido que o tempo para aos olhos do alvo, que recebe dano pesado quando Miyamoto guarda a espada.","Заряженный навык. Миямото так быстро достает меч, что для цели время останавливается. Когда Миямото убирает меч в ножны, цель получает тяжелый урон.",蓄力技能。瞬間拔刀，使被斬之人時間停止，收刀時造成大量傷害。
Hero_Skill_Des_1103_2,终极技能。快到时间仿佛静止，穿梭于敌人之间，对所有敌人造成延迟伤害。,"Ultimate skill. Miyamoto teleports between enemies, dealing delayed damage to all enemies.","Skill ultima. Miyamoto berpindah cepat di antara musuh, menimbulkan damage tertunda pada semua musuh.","Habilidade suprema. Miyamoto se teletransporta entre inimigos, causando dano adiado a todos os inimigos.","Высший навык. Миямото телепортируется между врагами, нанося отложенный урон всем врагам.",終極技能。快到時間仿佛靜止，穿梭於敵人之間，對所有敵人造成延遲傷害。
Hero_Skill_Des_1104_1,普通攻击&蓄力技能。攻击时会发出一道鬼斩波，蓄力释放更多。,Normal attack & charged skill. Each of Oni Warrior's attacks triggers a Demon Cutter. More Demon Cutters will be triggered if you charge this skill.,Serangan normal & skill berdaya. Setiap serangan Pendekar Oni memicu Pemotong Demon. Makin banyak Pemotong Demon dipicu jika kamu mengisi skill ini.,Ataque normal e habilidade carregada. Cada ataque do Guerreiro Oni aciona um Cortador de Demônios. Mais Cortadores de Demônios serão acionados se você carregar a habilidade.,"Обычная атака и заряженный навык. Каждая атака Воина они приводит к появлению демона-рубаки. Если вы зарядите этот навык, то демонов появится больше.",普通攻擊&蓄力技能。攻擊時會發出一道鬼斬波，蓄力釋放更多。
Hero_Skill_Des_1104_2,终极技能。斩击地面，喷射地狱业火，大量鬼斩波朝四周发射。,Ultimate skill. Oni Warrior slashes the ground to unleash hellfire. Multiple Demon Cutters will spread to attack enemies.,Skill ultima. Pendekar Oni menebas tanah untuk melepaskan api neraka. Beberapa Pemotong Demon akan menyebar untuk menyerang musuh.,Habilidade suprema. O Guerreiro Oni golpeia o chão para soltar fogo do inferno. Vários Cortadores de Demônios se espalharão para atacar inimigos.,"Высший навык. Воин они разрубает землю, выпуская на волю адский огонь. Появляются многочисленные демоны-рубаки, чтобы атаковать врагов.",終極技能。斬擊地面，噴射地獄業火，大量鬼斬波朝四周發射。
Hero_Skill_Des_1201_1,蓄力技能。将双手的盾牌合一，防御前方的伤害，松手后向前冲击。,"Charged skill. Shield Guard combines his two shields together to block damage, then charges forward.","Skill berdaya. Pelindung Perisai menggabungkan kedua perisainya untuk memblokir damage, lalu menerjang ke depan.","Habilidade carregada. O Guarda com Escudo combina os seus dois escudos para bloquear dano para, depois, avançar.","Заряженный навык. Страж-щитоносец объединяет два щита, чтобы блокировать урон, а затем бросается вперед.",蓄力技能。將雙手的盾牌合一，防禦前方的傷害，鬆手後向前衝擊。
Hero_Skill_Des_1201_2,终极技能。将双手的盾牌合一向前冲击，期间无法停止，撞晕面前的敌人。,Ultimate skill. Shield Guard charges forward while combining his two shields together. He can't stop until reaching his destination. All the enemies in his path will be stunned.,Skill ultima. Pelindung Perisai menerjang ke depan sambil menggabungkan kedua perisainya. Dia tidak bisa berhenti hingga mencapai tujuannya. Semua musuh yang dilewatinya akan tertegun.,Habilidade suprema. O Guarda com Escudo avança combinando os dois escudos. Ele não pode parar até atingir o destino. Todos os inimigos no caminho ficarão atordoados.,"Высший навык. Страж-щитоносец бросается вперед, сложив два щита вместе. Он не может остановиться, пока не достигнет цели. Все враги на его пути оглушаются.",終極技能。將雙手的盾牌合一向前衝擊，期間無法停止，撞暈面前的敵人。
Hero_Skill_Des_1202_1,蓄力技能。制造一个光明领域，对范围内的的敌人造成伤害。,"Charged skill. Paladin creates a light domain, dealing damage to all enemies within the area.","Skill berdaya. Paladin menciptakan medan cahaya, menimbulkan damage pada semua musuh di dalam area tersebut.","Habilidade carregada. A Paladina cria um domínio de luz, causando dano a todos os inimigos na área.","Заряженный навык. Паладин создает область света, наносящую урон всем оказавшимся в ней врагам.",蓄力技能。製造一個光明領域，對範圍內的的敵人造成傷害。
Hero_Skill_Des_1202_2,终极技能。圣骑士开始祈祷，大范围内降下大量的圣光对敌人造成打击。,"Ultimate skill. Paladin prays to summon holy light, which descends to deal damage to enemies.",Skill ultima. Paladin berdoa untuk memanggil cahaya kudus yang hadir untuk menimbulkan damage pada musuh.,"Habilidade suprema. A Paladina reza para invocar luz sagrada, que desce para causar dano aos inimigos.","Высший навык. Паладин молится, чтобы вызвать священный свет. Опустившись, тот наносит урон врагам.",終極技能。聖騎士開始祈禱，大範圍內降下大量的聖光對敵人造成打擊。
Hero_Skill_Des_1203_1,蓄力技能。以飞快的拳速连续不断地打击前方。,Charged skill. Ironfist throws punches quickly to attack the enemies to her front.,Skill berdaya. Tinju Besi melancarkan pukulan dengan cepat untuk menyerang musuh di depan.,Habilidade carregada. Mão de Ferro soca rapidamente para atacar inimigos à frente.,"Заряженный навык. Железная Длань быстро наносит удары, атакуя врагов перед собой.",蓄力技能。以飛快的拳速連續不斷地打擊前方。
Hero_Skill_Des_1203_2,终极技能。猛烈向前挥出一拳，打出上勾拳，拳套同时引发猛烈的爆炸。,Ultimate skill. Ironfist throws an uppercut to create an explosion.,Skill ultima. Tinju Besi melepaskan uppercut untuk menciptakan ledakan.,Habilidade suprema. Mão de Ferro dá um gancho para criar uma explosão.,"Высший навык. Железная Длань проводит апперкот, чтобы создать взрыв.",終極技能。猛烈向前揮出一拳，打出上勾拳，拳套同時引發猛烈的爆炸。
Hero_Skill_AddDes_1101_1,风刃普通攻击有概率制造风刃。,"While Wind Blade is triggered, each normal attack has a chance to inflict a wind blade.","Saat Parang Angin terpicu, setiap serangan normal memiliki peluang timbulkan parang angin.","Enquanto a Lâmina do Vento estiver ativada, cada ataque normal terá chance de infigir uma lâmina de vento.","Когда срабатывает «Клинок ветра», каждая обычная атака имеет шанс призвать клинок ветра.",風刃普通攻擊有概率製造風刃。
Hero_Skill_AddDes_1101_2,剑刃风暴持续期间，制造旋风将敌人卷入剑刃风暴。,Bladestorm generates a whirlwind to pull enemies into the area of Bladestorm.,Badai Parang menghasilkan angin puyuh yang menarik musuh ke dalam area Badai Parang.,A Tempestade de Lâminas gera um redemoinho para puxar inimigos para dentro da área da Tempestade de Lâminas.,"Буря клинков создает вихрь, притягивающий врагов в область бури.",劍刃風暴持續期間，製造旋風將敵人捲入劍刃風暴。
Hero_Skill_AddDes_1102_1,每次攻击时，会闪烁到最近的敌人身边。,Bladefury teleports to the closest enemy every time he attacks.,Parang Murka berpindah cepat ke musuh terdekat setiap kali dia menyerang.,Fúria da Lâmina se teletransporta até o inimigo mais próximo a cada vez que ataca.,"Фурия Клинка телепортируется к ближайшему врагу каждый раз, когда он атакует.",每次攻擊時，會閃爍到最近的敵人身邊。
Hero_Skill_AddDes_1102_2,在狂影持续期间，攻击造成伤害具有吸血效果。,"While Furious Shadow is triggered, Bladefury's attacks convert damage done into HP.","Saat Bayangan Murka terpicu, serangan Parang Murka mengubah damage yang ditimbulkan menjadi HP.","Enquanto a Sombra Furiosa estiver acionada, os ataques de Fúria da Lâmina convertem o dano causado em PV.",При срабатывании «Яростной тени» атаки Фурии Клинка превращают нанесенный урон в ОЗ.,在狂影持續期間，攻擊造成傷害具有吸血效果。
Hero_Skill_AddDes_1103_1,释放止水之后快速攻击，能立即再释放一次止水。,"After casting Time Stop, if Miyamoto immediately attacks again, he can cast Time Stop for a second time.","Setelah merapalkan Henti Waktu, jika Miyamoto langsung menyerang lagi, dia bisa merapalkan Henti Waktu untuk kedua kalinya.","Depois de lançar Parada do Tempo, se Miyamoto atacar de novo imediatamente, ele poderá lançar Parada do Tempo uma segunda vez.","Если после использования «Остановки времени» Миямото сразу же атакует, он может использовать «Остановку времени» во второй раз.",釋放止水之後快速攻擊，能立即再釋放一次止水。
Hero_Skill_AddDes_1103_2,流光在延迟之后会造成多段伤害。,"After a short delay, Body Flicker will deal damage multiple times.","Setelah waktu singkat, Kedipan Tubuh akan menimbulkan damage beberapa kali.","Depois de um breve atraso, o Tremor Corporal causará dano várias vezes.",После короткой задержки «Мерцание» нанесет урон несколько раз.,流光在延遲之後會造成多段傷害。
Hero_Skill_AddDes_1104_1,增加侧面的鬼斩波数量，蓄力时喷射一个地狱业火。,"The number of Demon Cutters from the sides is increased. When charging this skill, Oni Warrior unleashes hellfire.","Jumlah Pemotong Demon dari samping ditingkatkan. Ketika mengisi skill ini, Pendekar Oni melepaskan api neraka.","O número de Cortadores de Demônios dos lados aumenta. Quando a habilidade é carregada, o Guerreiro Oni solta fogo do inferno.",Число демонов-рубак по сторонам увеличивается. При зарядке этого навыка Воин они выпускает адский огонь.,增加側面的鬼斬波數量，蓄力時噴射一個地獄業火。
Hero_Skill_AddDes_1104_2,施放地狱斩期间，每隔一段时间在敌人脚下生成地狱业火。,"When Hellcleave is being cast, hellfire is generated underneath enemies once in a while.","Saat Retakan Neraka dirapalkan, api neraka sesekali muncul di bawah musuh.","Quando a Fenda do Inferno é lançada, fogo do inferno é gerado sob os inimigos vez ou outra.","Когда используется «Адский раскол», время от времени под ногами врагов разгорается адское пламя.",施放地獄斬期間，每隔一段時間在敵人腳下生成地獄業火。
Hero_Skill_AddDes_1201_1,普通攻击和举起盾牌时发出震荡波，对周围敌人造成伤害。,"Shield Guard releases a shockwave every time he launches a normal attack or raises his shields, dealing damage to surrounding enemies.","Pelindung Perisai melepaskan gelombang kejut setiap kali melancarkan serangan normal atau mengangkat perisainya, menimbulkan damage pada musuh di sekeliling.","O Guarda com Escudo solta uma onda de choque todas as vezes que realiza um ataque normal ou ergue os escudos, causando dano aos inimigos circundantes.","Каждый раз, когда Страж-щитоносец начинает обычную атаку или поднимает щиты, он выпускает ударную волну, нанося урон окружающим врагам.",普通攻擊和舉起盾牌時發出震盪波，對周圍敵人造成傷害。
Hero_Skill_AddDes_1201_2,钢铁战车期间不断地发出震荡波。,Shield Charge continuously triggers shockwaves.,Daya Perisai terus-menerus memicu gelombang kejut.,O Ataque com Escudo aciona ondas de choque continuamente.,«Натиск с щитом» постоянно вызывает ударные волны.,鋼鐵戰車期間不斷地發出震盪波。
Hero_Skill_AddDes_1202_1,普通攻击重击时降下圣光，对敌人造成伤害。,Each heavy attack (normal attack) triggers holy light to deal damage.,Setiap serangan sengit (serangan normal) memicu cahaya kudus untuk timbulkan damage.,Cada ataque pesado (ataque normal) aciona luz sagrada para causar dano.,Каждая тяжелая атака (обычная атака) призывает наносящий урон священный свет.,普通攻擊重擊時降下聖光，對敵人造成傷害。
Hero_Skill_AddDes_1202_2,圣光范围更大，造成更多伤害。,Holy light covers a larger area and deals more damage.,Cahaya kudus meliputi area lebih luas dan menimbulkan damage lebih besar.,A luz sagrada cobre uma área maior e causa mais dano.,Священный свет покрывает большую площадь и наносит больше урона.,聖光範圍更大，造成更多傷害。
Hero_Skill_AddDes_1203_1,出拳时有几率打出拳风，对远处敌人造成溅射伤害。,Ironfist's punches have a chance to deal splash damage to enemies farther away.,Pukulan Tinju Besi memiliki peluang untuk menimbulkan damage percikan pada musuh yang lebih jauh.,Os socos de Mão de Ferro têm chance de causar dano de área a inimigos distantes.,Удары Железной Длани могут нанести урон по области врагам на большом расстоянии.,出拳時有幾率打出拳風，對遠處敵人造成濺射傷害。
Hero_Skill_AddDes_1203_2,拳套的爆炸变为核爆，爆炸后的辐射区域会持续对敌人造成伤害。,The explosion becomes radioactive. Enemies inside the radiation area will receive damage over time.,Ledakan ini menjadi radioaktif. Musuh yang berada dalam area radiasi akan menerima damage seiring waktu.,A explosão se torna radioativa. Os inimigos dentro da área radiativa receberão dano ao longo do tempo.,Взрыв становится радиоактивным. Враги в зоне радиации получают периодический урон.,拳套的爆炸變為核爆，爆炸後的輻射區域會持續對敵人造成傷害。
MainPanel_Chapter1Name,魔窟走廊,Demonic Corridor,Koridor Jahat,Corredor Demoníaco,Демонический коридор,魔窟走廊
TutorialDialog_1_1,嗯哼，又一个挑战者！,Another challenger? Hmph!,Ada penantang lagi? Huh!,Outro desafiante? Ora...,Еще один претендент? Пф-ф!,嗯哼，又一個挑戰者！
TutorialDialog_1_2,希望你不像之前其他家伙，失败几次就轻易放弃。,"I do hope you could last longer than the previous losers. Don't give up too quickly, you hear?","Semoga kau bisa bertahan lebih lama daripada pecundang sebelumnya. Jangan cepat menyerah, ya?","Espero que você aguente mais que os perdedores que vieram antes. Não desista rápido demais, entendeu?","Надеюсь, ты продержишься дольше предыдущих неудачников. Не сдавайся слишком быстро, слышишь?",希望你不像之前其他傢伙，失敗幾次就輕易放棄。
TutorialDialog_1_3,魔境充满挑战！死亡是再常见不过的事了。,The Demon Realm is full of challenges. And death!,Alam Demon penuh dengan tantangan. Dan kematian!,O Reino Demoníaco está cheio de desafios. E de morte!,"В Царстве Демонов множество опасностей, и смерть поджидает на каждом углу!",魔境充滿挑戰！死亡是再常見不過的事了。
TutorialDialog_1_4,不过别怕，在真正进入魔境之前，我会让你无限复活。,"Don't be too afraid. Before you officially set foot in the Demon Realm, I'll revive you as many times as you need.","Jangan takut. Sebelum kau benar-benar menginjakkan kaki di Alam Demon, aku akan membangkitkanmu sebanyak yang kau perlukan.","Não tenha muito medo. Antes que coloque oficialmente os pés no Reino Demoníaco, eu reviverei você quantas vezes forem necessárias.","Но не переживай. Прежде чем ты официально отправишься в Царство Демонов, я буду оживлять тебя столько раз, сколько понадобится.",不過別怕，在真正進入魔境之前，我會讓你無限復活。
TutorialDialog_1_5,多说无益，让我教你怎么在魔境中走得更远！,Enough with the small talk. Let me teach you how to survive in the Demon Realm!,Cukup basa-basinya. Sekarang aku akan mengajarimu cara bertahan hidup di Alam Demon!,Chega de conversa. Deixe-me lhe ensinar a sobreviver no Reino Demoníaco!,"Впрочем, довольно болтовни. Я научу тебя выживать в Царстве Демонов!",多說無益，讓我教你怎麼在魔境中走得更遠！
TutorialDialog_1_6,滑动屏幕下方的操作摇杆来移动角色。,Use the joystick in the bottom of the screen to control your character.,Gunakan joystick di bawah layar untuk mengendalikan karaktermu.,Use o joystick na parte inferior da tela para controlar o seu personagem.,Используй джойстик в нижней части экрана для управления персонажем.,滑動螢幕下方的操作搖杆來移動角色。
TutorialDialog_2_1,瞧瞧这些火焰，他们挡住了我们的道路！,See these flames? They're blocking our path!,Lihat api itu? Api merintangi jalanmu!,Está vendo as chamas? Elas estão bloqueando o seu caminho!,Видишь это пламя? Оно преграждает нам путь!,瞧瞧這些火焰，他們擋住了我們的道路！
TutorialDialog_2_2,灵巧的翻滚，能够让我避开所有伤害。,"Let's roll, literally, to avoid possible damage.",Ayo berguling untuk menghindari damage.,"Vamos rolar, literalmente, para evitar o dano possível.","Покатили — буквально, чтобы избежать возможного урона.",靈巧的翻滾，能夠讓我避開所有傷害。
TutorialDialog_2_3,朝着火焰，滑动屏幕翻滚，不要害怕！,"Face a flame, then swipe to roll! Don't be afraid!","Berdiri di depan api, lalu geser untuk berguling! Jangan takut!","Fique de frente para uma chama e, em seguida, deslize o dedo para rolar! Não tenha medo!","Повернись к пламени, а потом проведи, чтобы сделать перекат! Не бойся!",朝著火焰，滑動螢幕翻滾，不要害怕！
TutorialDialog_2_Add_1,干得漂亮！,Well done!,Bagus!,Muito bem!,Отлично!,幹得漂亮！
TutorialDialog_2_Add_2,翻滚同样能打破这些路障。,"By rolling, you can also break obstacles.","Dengan berguling, kamu juga bisa mendobrak rintangan.","Rolando, também é possível quebrar obstáculos.",Перекатами ты также сможешь разбивать препятствия.,翻滾同樣能打破這些路障。
TutorialDialog_3_1,骷髅怪，让我的刀刃消灭他们！,Skeletons? Use your blade to finish them off!,Tengkorak? Gunakan parangmu untuk menyingkirkan mereka!,Esqueletos? Use a sua lâmina para acabar com eles!,Скелеты? Доставай клинок и разберись с ними!,骷髏怪，讓我的刀刃消滅他們！
TutorialDialog_3_2,点击屏幕，挥刀攻击敌人。,Tap the screen to slash enemies.,Ketuk layar untuk menebas musuh.,Toque na tela para golpear inimigos.,"Коснись экрана, чтобы атаковать врагов.",點擊螢幕，揮刀攻擊敵人。
TutorialDialog_4_1,宝箱！里面的神器会让我更加强大！,A chest! The artifact inside will make me more powerful!,Peti! Artefak di dalamnya akan membuatku lebih kuat!,Um baú! O artefato dentro dele aumentará o seu poder!,"Сундук! В нем есть артефакт, который сделает меня сильнее!",寶箱！裏面的神器會讓我更加強大！
TutorialDialog_4_2,点击屏幕，打开宝箱。,Tap the screen to open this chest.,Ketuk layar untuk membuka peti ini.,Toque na tela para abrir o baú.,"Коснись экрана, чтобы открыть сундук.",點擊螢幕，打開寶箱。
TutorialDialog_4_Add,不同的神器组合，可能有1+1>2的效果,Equip suitable artifacts to achieve a 1+1>2 effect.,Pasangkan artefak yang sesuai untuk mendapatkan efek 1+1>2.,Equipe artefatos adequados para obter um efeito de 1+1>2.,"Применяй подходящие артефакты, которые будут усиливать друг друга.",不同的神器組合，可能有1+1>2的效果
TutorialDialog_5_1,如此数量的敌人……快使用终极技能横扫一切！,An army of enemies! Use your ultimate skill to wipe them all out!,Pasukan musuh! Gunakan skill ultima untuk membasmi mereka semua!,Um exército de inimigos! Use a sua habilidade suprema para eliminar todos eles!,"Целая армия врагов! Используй свой высший навык, чтобы уничтожить их!",如此數量的敵人……快使用終極技能橫掃一切！
TutorialDialog_5_2,剑刃风暴！摧枯拉朽！,Bladestorm is unstoppable!,Badai Parang tak terhentikan!,A Tempestade de Lâminas é imparável!,Бурю клинков не остановить!,劍刃風暴！摧枯拉朽！
TutorialDialog_6_1,商店，无处不在的资本家！,Shop sweet shop! Feel like buying anything?,Ada toko! Mau beli sesuatu?,"Loja, doce loja! Quer comprar alguma coisa?","О, как славно! Это магазин. Хочешь что-нибудь купить?",商店，無處不在的資本家！
TutorialDialog_6_2,黑色的小个子总是售卖战斗道具，像药水，炸弹啥的。,"The short black guy sells combat items. Potions, bombs... You name it.","Orang hitam pendek itu menjual barang tempur. Ramuan, bom... Apa pun kebutuhanmu.","O cara negro e baixo vende itens de combate. Poções, bombas... O que você quiser.","Черный коротышка продает предметы для боя. Зелья, бомбы и все, что только душе угодно...",黑色的小個子總是售賣戰鬥道具，像藥水，炸彈啥的。
TutorialDialog_6_3,紫色的大胖子则会出售神器，就是宝箱里拿到的那些。,"The big purple guy sells artifacts. Yep, just like the one we got from that chest!","Orang ungu bertubuh besar itu menjual artefak. Ya, seperti yang kita dapatkan dari peti itu!","O sujeito roxo e grandalhão vende artefatos. Isso aí, como aquele que obtivemos do baú!","Фиолетовый здоровяк продает артефакты. Ага, совсем как тот, что мы получили из сундука.",紫色的大胖子則會出售神器，就是寶箱裏拿到的那些。
TutorialDialog_6_4,靠近商人，点击屏幕，与之对话。,"Approach a merchant, then tap the screen to start a dialog.","Dekati seorang pedagang, lalu ketuk layar untuk memulai dialog.",Aborde um comerciante e toque na tela para iniciar um diálogo.,"Подойди к продавцу, а затем коснись экрана, чтобы начать диалог.",靠近商人，點擊螢幕，與之對話。
TutorialDialog_7_1,等等，前面有一股危机的气息……,Halt! I sense something dangerous up front...,Tunggu! Aku mencium bahaya di depan sana...,Pare! Pressinto algo perigoso à frente...,Стой! Я чувствую впереди опасность.,等等，前面有一股危機的氣息……
TutorialDialog_7_2,看门的骑士！他手上的大盾看上去可不只是个摆设……,It's the gatekeeper! See his shields? They're not for decoration!,Penjaga gerbang itu! Kau lihat perisainya? Itu bukan hiasan!,É o guardião! Está vendo os escudos dele? Não são para decoração!,Это привратник! Видишь его щиты? Они явно не для украшения!,看門的騎士！他手上的大盾看上去可不只是個擺設……
TutorialDialog_7_3,上吧，挑战者！,But I have faith in you! Go get him!,Tapi aku percaya padamu! Taklukkan dia!,Mas tenho fé em você! Pegue ele!,"Но я верю в тебя! Вперед, разделайся с ним!",上吧，挑戰者！
ColorLevel_1,普通,R,R,R,Р,普通
ColorLevel_2,卓越,SR,SR,SR,СР,卓越
ColorLevel_3,传说,SSR,SSR,SSR,ССР,傳說
MainPanel_UI_Adventure_Title,魔境大冒险,Great Adventure,Petualangan Hebat,Great Adventure,Большое приключение,魔境大冒險
MainPanel_UI_Adventure_Des01,完全随机的房间与敌人,random rooms and enemies,musuh kamar acak,salas e inimigos aleatórios,случайные комнаты и враги,完全隨機的房間與敵人
MainPanel_UI_Adventure_Des02,没有终点，战斗直到死亡,"There is no end, fight till death","Tidak ada akhir, bertarung sampai mati","Não há fim, lute até a morte","Нет конца, борись до смерти",沒有終點，戰鬥直到死亡
MainPanel_UI_Adventure_Des03,持有神器过多会使敌人变强,Holding too many artifacts will make the enemy stronger,Memegang terlalu banyak artefak akan membuat musuh semakin kuat,Segurar muitos artefatos tornará o inimigo mais forte,Слишком много артефактов сделает врага сильнее,持有神器過多會使敵人變強
MainPanel_UI_Adventure_Des04,花费火苗可在存档点处重生,Spend the flame to respawn at the save point,Gunakan api untuk muncul kembali di save point,Passe a chama para reaparecer no ponto de salvamento,"Потратьте пламя, чтобы возродиться в точке сохранения",花費火苗可在存檔點處重生
Enemy_Elite_GoblinFighter,哥布林战士头目,Goblin Warrior Leader,Pemimpin Prajurit Goblin,Goblin Guerreiro Líder,Лидер гоблинов-воинов,地精戰士領袖
Enemy_Elite_GoblinArcher,哥布林枪兵头目,Goblin Pikeman Leader,Pemimpin Goblin Pikeman,Goblin Pikeman Líder,Лидер гоблинов-копейщиков,哥布林長槍兵領袖
Enemy_Lv2_GoblinShaman,哥布林萨满,Goblin Shaman,Goblin Shaman,Goblin Shaman,Гоблин-шаман,哥布林薩滿
Enemy_Lv1_GoblinArcher,哥布林枪兵,Goblin Pikeman,Goblin Pikeman,Goblin Pikeman,Гоблин-копейщик,哥布林枪兵
Enemy_Lv1_GoblinFighter,哥布林战士,Goblin Warrior,Prajurit Goblin,Guerreiro Goblin,Гоблин-воин,哥布林槍兵
